,chek_acc,month_duration,credit_history,purpose,Credit_amo,saving_amo,present_employmment,instalrate,p_status,guatan,present_resident,property,age,installment,Housing,existing_cards,job,no_people,telephn,foreign_worker,target
859,4,1,3,1,3,2,3,1,3,3,1,1,2,3,1,1,3,2,1,2,2
700,4,1,3,4,1,3,3,3,2,1,3,3,2,3,1,1,2,1,1,1,1
722,1,1,3,1,1,1,3,3,2,1,1,1,1,3,2,1,2,1,1,1,1
837,4,1,3,4,1,1,2,1,2,1,2,1,1,3,1,1,2,2,1,1,2
180,4,4,4,10,4,1,2,1,1,1,1,3,2,3,2,2,3,1,1,1,1
745,1,2,5,10,2,1,2,2,3,1,1,2,2,1,2,2,2,1,1,1,2
459,4,2,3,5,4,1,2,2,3,1,1,3,2,3,2,1,3,1,2,1,2
963,4,3,3,5,3,3,5,2,3,1,1,3,2,1,2,2,3,1,2,1,1
677,2,4,3,5,4,2,3,1,4,1,1,3,1,3,2,1,3,1,1,1,1
638,4,1,3,5,2,1,2,3,2,1,2,3,2,3,2,1,3,2,1,1,2
978,4,3,4,1,3,1,5,3,3,1,3,3,2,3,2,2,2,2,1,1,1
474,2,2,5,5,1,1,3,3,4,1,1,3,2,3,2,1,3,1,1,1,1
264,4,1,5,1,1,1,5,2,3,1,3,1,2,3,2,2,2,2,1,2,2
64,4,3,3,5,3,1,2,3,2,1,3,2,2,3,2,1,3,1,2,1,2
920,4,2,5,4,2,1,3,3,2,1,1,4,2,3,2,2,3,1,1,1,2
214,4,4,5,5,3,5,5,3,3,1,1,3,2,3,2,1,3,1,2,1,2
941,4,1,3,1,2,1,3,2,3,1,1,1,2,3,2,1,2,2,1,2,2
850,1,3,5,1,2,1,3,3,4,3,1,2,2,1,1,2,3,1,1,2,1
919,1,3,3,4,3,1,5,3,3,1,1,2,2,3,1,1,4,1,2,1,1
175,4,4,2,2,4,5,1,3,2,1,1,1,2,1,2,1,4,1,2,1,1
398,2,1,3,1,1,1,5,1,1,1,1,1,2,3,1,2,3,1,1,1,1
172,2,3,4,4,2,1,1,2,2,1,1,2,2,3,2,1,4,1,2,1,1
332,2,4,3,1,4,2,2,3,2,1,1,2,1,3,2,1,4,1,1,1,1
32,2,2,3,1,4,2,3,1,3,1,1,3,2,3,2,2,3,1,2,1,2
31,1,3,3,4,4,1,3,1,3,1,1,3,2,2,2,1,3,1,1,1,2
744,1,4,5,4,4,5,4,3,3,1,3,2,2,3,2,2,4,1,2,1,2
235,1,3,3,5,2,1,1,3,3,1,1,3,2,2,2,1,4,2,1,1,1
374,2,4,2,3,4,2,5,2,2,1,3,4,2,1,3,2,4,1,2,1,1
397,1,4,5,4,3,1,3,2,4,1,1,2,2,3,2,2,3,1,2,1,2
408,4,3,3,5,3,3,5,2,1,1,1,3,2,3,2,1,4,1,2,1,2
699,3,2,3,8,2,1,5,3,3,1,3,3,2,3,1,1,4,1,2,1,2
685,4,4,3,1,4,5,3,3,3,1,3,4,2,3,3,1,3,2,2,1,2
418,4,3,3,1,3,3,4,1,2,1,1,3,2,1,2,1,4,1,1,1,2
389,4,1,3,10,2,1,4,2,2,1,1,3,2,3,2,2,3,1,1,1,2
960,4,1,5,5,2,1,5,1,4,1,1,1,2,3,1,2,3,1,1,1,2
815,2,4,4,1,4,1,3,1,2,1,1,2,2,3,1,1,3,1,1,1,2
550,4,1,5,7,1,5,4,3,2,1,3,1,1,3,2,2,3,1,1,1,2
265,2,2,3,5,1,1,5,3,3,1,2,3,2,3,2,1,3,2,1,1,1
950,2,2,5,10,3,1,1,2,4,1,2,3,2,3,2,3,1,2,2,1,2
14,1,2,3,1,2,1,3,1,2,1,3,3,2,3,1,1,3,1,1,1,2
94,2,1,3,1,1,4,5,3,3,1,3,1,2,3,2,1,3,1,2,1,2
528,1,4,3,5,2,1,3,3,1,1,3,3,2,3,1,1,3,1,1,1,1
391,2,1,3,4,1,4,2,1,2,1,3,1,1,3,1,1,2,1,1,1,2
853,1,2,2,1,2,1,4,3,3,1,3,4,2,3,3,2,2,2,1,1,1
729,3,3,5,10,1,4,3,1,1,1,3,1,2,3,2,2,3,1,2,1,2
801,2,2,5,5,2,1,5,2,2,3,3,1,2,1,1,2,2,1,2,1,2
925,1,1,2,1,1,1,2,3,3,1,1,3,2,1,2,2,3,1,2,1,1
923,2,1,3,1,2,1,4,2,3,1,3,2,2,3,1,1,3,2,2,1,2
78,4,4,1,2,4,5,3,1,3,1,1,2,2,3,2,1,2,2,1,1,2
603,4,4,3,4,3,1,3,3,2,1,1,3,2,3,2,1,4,1,2,1,1
387,2,2,5,4,4,1,1,3,3,1,3,2,2,2,2,2,4,1,2,1,2
183,4,3,5,4,3,4,3,3,3,1,3,1,2,3,2,1,3,1,2,1,2
449,2,2,4,7,2,4,3,2,4,1,2,2,2,2,2,2,3,1,1,1,1
380,1,3,3,4,2,5,4,3,3,1,3,3,2,3,2,1,3,1,2,1,2
835,1,1,1,1,1,1,3,3,3,1,3,3,2,1,2,2,3,1,1,1,1
491,2,4,1,10,4,1,5,1,2,1,3,4,2,3,3,2,4,1,2,1,1
779,2,2,3,7,3,1,1,1,2,1,3,3,2,3,2,1,3,1,2,1,2
190,4,3,3,10,4,4,3,1,3,1,2,2,2,3,2,3,4,1,2,1,1
987,4,2,3,5,2,2,1,1,2,1,3,1,2,3,2,1,3,1,1,1,2
621,4,2,5,1,2,1,3,2,3,1,1,2,2,1,2,2,3,1,1,1,1
364,1,2,3,4,3,1,1,3,3,1,1,3,1,3,2,1,1,1,1,1,1
868,4,4,3,10,4,5,5,2,3,1,1,2,2,3,2,2,3,1,1,1,2
135,4,1,5,5,1,5,5,3,2,1,1,1,2,3,2,2,3,1,2,1,2
245,4,3,3,10,1,1,4,3,3,1,1,1,1,3,2,1,3,1,2,1,2
881,4,3,3,2,4,5,3,1,1,1,3,4,2,3,3,1,3,1,2,1,2
274,1,4,3,7,4,1,2,1,1,1,1,4,2,3,2,1,2,1,2,1,1
147,4,1,5,1,1,2,4,3,2,1,2,3,2,3,2,2,3,1,2,1,2
105,2,3,5,3,4,1,3,1,3,2,2,3,2,3,2,2,4,2,2,1,1
294,4,4,5,10,4,5,5,3,1,1,1,3,2,1,2,2,4,2,1,1,2
324,4,2,5,1,1,1,3,3,2,1,2,1,2,3,2,2,3,1,1,1,2
770,1,3,3,2,3,5,5,1,2,1,3,1,2,3,1,1,3,1,1,1,2
799,2,1,3,1,2,5,2,3,3,1,1,1,2,3,2,1,1,1,1,1,2
539,3,2,3,4,3,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,2
691,2,2,3,7,3,2,3,2,2,1,1,1,1,3,2,1,2,1,1,1,2
873,4,2,3,6,1,5,2,3,2,1,1,1,1,3,2,1,3,1,1,1,2
676,4,3,5,4,4,1,5,3,3,1,3,3,2,3,2,1,3,1,2,1,2
110,2,1,4,10,2,2,5,1,1,1,1,3,2,1,2,2,3,2,1,1,2
900,1,2,5,1,3,1,5,1,3,3,3,2,2,1,1,1,3,1,2,1,1
768,2,1,5,4,3,1,5,1,3,1,3,3,2,3,1,3,3,1,2,1,2
826,1,2,5,1,3,1,5,1,2,1,3,1,2,1,1,3,3,1,2,1,1
5,4,4,3,8,4,5,3,1,3,1,3,4,2,3,3,1,2,2,2,1,2
144,4,3,5,4,2,1,2,3,2,1,3,2,1,3,2,1,3,1,2,1,2
103,2,1,5,4,2,1,4,3,3,1,2,3,2,3,1,1,3,1,2,1,2
210,4,1,5,5,3,5,3,1,3,1,1,1,2,3,2,2,3,2,1,1,2
897,4,1,5,4,2,4,4,2,2,1,1,2,2,3,2,1,3,1,1,2,2
446,1,4,3,1,2,1,2,3,2,1,3,3,2,3,2,1,3,1,2,1,1
41,2,1,3,5,1,3,3,2,1,1,1,3,2,3,2,1,3,1,2,1,2
362,3,1,4,1,2,1,3,1,2,1,1,3,2,2,2,2,3,1,2,1,2
649,1,1,3,8,1,1,3,3,3,1,3,3,2,3,1,1,2,2,1,1,1
377,4,1,4,5,1,5,5,2,3,1,3,4,2,3,3,1,3,1,1,1,2
254,2,1,3,4,2,5,4,1,3,1,1,3,1,3,2,1,3,1,2,1,2
146,1,1,5,1,1,1,5,1,2,1,3,4,2,3,2,2,3,1,2,1,2
637,4,4,4,5,4,1,4,1,3,1,3,3,1,3,2,2,3,1,2,1,2
86,2,2,5,4,1,1,2,3,2,1,1,2,2,3,2,2,3,1,1,1,2
542,1,4,3,4,4,5,5,3,3,1,3,2,2,3,2,1,3,1,1,1,1
431,2,3,3,3,4,1,3,1,3,2,2,3,2,1,2,2,4,1,2,1,1
65,4,4,3,7,4,5,5,3,3,1,3,2,2,3,2,4,3,2,2,1,2
715,4,4,5,2,4,5,5,1,3,1,3,3,2,3,2,2,3,1,1,1,2
205,1,4,5,2,4,1,5,2,3,1,3,4,2,3,3,3,4,2,2,1,2
44,1,4,5,2,4,1,5,3,2,1,3,4,2,2,3,2,2,1,1,1,1
27,3,1,2,5,1,4,3,2,2,1,2,1,2,3,1,2,3,1,1,1,2
80,4,3,3,5,4,5,2,1,2,1,1,3,2,3,2,2,3,1,2,1,1
437,4,3,5,1,1,4,5,3,2,1,3,1,2,3,2,2,3,1,2,1,2
113,4,4,5,1,4,1,3,3,2,1,1,1,1,2,2,2,3,1,2,1,1
911,2,3,5,4,4,1,2,1,2,1,3,3,1,1,2,1,2,1,1,1,1
204,4,1,5,1,2,1,5,3,3,1,1,1,2,3,2,2,2,2,1,1,2
519,4,1,5,5,1,5,5,3,3,1,3,4,2,3,3,2,3,1,1,1,2
720,3,1,1,5,1,1,2,3,3,1,1,3,2,3,2,2,4,1,2,1,1
670,4,3,5,10,4,2,3,2,3,1,2,2,2,3,2,2,2,1,2,1,2
624,1,2,3,5,3,1,3,3,3,1,3,4,2,3,3,2,3,1,1,1,1
411,4,4,5,2,4,1,4,2,3,1,1,3,2,3,2,2,4,1,2,1,2
958,1,4,3,1,4,1,3,2,3,1,1,3,2,3,2,1,2,1,1,1,1
743,1,3,2,4,3,3,3,3,3,1,3,1,1,2,2,1,3,1,2,1,2
740,1,3,2,1,3,2,4,1,3,1,2,3,2,1,2,1,3,1,1,1,2
8,4,1,3,5,3,4,4,1,1,1,3,1,2,3,2,1,2,1,1,1,2
73,2,4,5,10,4,1,4,1,2,1,1,1,2,1,2,2,2,1,1,1,2
400,4,2,3,5,2,1,2,2,4,1,3,1,2,3,2,1,3,1,2,1,2
118,1,4,5,4,4,3,3,1,2,1,3,3,1,3,2,2,3,1,1,1,1
701,1,4,5,2,4,1,5,3,3,1,3,4,2,3,3,2,3,1,2,1,1
206,4,1,5,4,2,1,5,3,3,1,3,1,2,3,2,3,3,1,2,1,2
867,4,1,5,4,3,1,5,1,3,1,3,2,2,2,2,1,3,1,1,1,2
